"","Week_Key","Count_CDR_OPIE_ID","PHE_Region_Cd","nw_age_grp"
"15023",201724,1,"UKG",".[45-64]"
"15024",201323,1,"UKH",".[65+"
"15025",201643,2,"UKK",".[45-64]"
"15026",201517,1,"UKF",".[45-64]"
"15027",201639,1,"UKK",".[65+"
"15028",201915,2,"UKE",".[25-44]"
"15029",201826,1,"UKF",".[65+"
"15030",201937,1,"UKF",".[65+"
"15031",201732,1,"UKE",".[65+"
"15032",201423,2,"UKI",".[65+"
"15033",201314,3,"UKE",".[65+"
"15034",201920,1,"UKH",".[45-64]"
"15035",201724,2,"UKF",".[25-44]"
"15036",201702,1,"UKF",".[45-64]"
"15037",201528,1,"UKH",".[45-64]"
"15038",201926,1,"UKH",".[65+"
"15039",201609,2,"UKG",".[45-64]"
"15040",201331,1,"UKG",".[25-44]"
"15041",201820,1,"UKE",".[65+"
"15042",201325,1,"UKE",".[25-44]"
"15043",201401,1,"UKK",".[65+"
"15044",201611,2,"UKJ",".[65+"
"15045",201651,11,"UKH",".[65+"
"15046",201314,1,"UKK",".[45-64]"
"15047",201450,1,"UKG",".[25-44]"
"15048",201533,1,"UKE",".[00-04]"
"15049",201750,3,"UKE",".[00-04]"
"15050",201720,2,"UKI",".[00-04]"
"15051",201306,2,"UKK",".[65+"
"15052",201509,1,"UKI",".[25-44]"
"15053",201432,1,"UKH",".[65+"
"15054",201613,1,"UKI",".[45-64]"
"15055",201636,1,"UKE",".[00-04]"
"15056",201309,1,"UKI",".[45-64]"
"15057",201436,1,"UKJ",".[45-64]"
"15058",201816,4,"UKJ",".[00-04]"
"15059",201338,1,"UKE",".[25-44]"
"15060",201752,6,"UKF",".[65+"
"15061",201618,1,"UKI",".[15-24]"
"15062",201401,1,"UKD",".[05-14]"
"15063",201745,1,"UKK",".[65+"
"15064",201408,1,"UKD",".[65+"
"15065",201842,1,"UKG",".[65+"
"15066",201702,1,"UKG",".[65+"
"15067",201427,2,"UKI",".[65+"
"15068",201649,8,"UKE",".[65+"
"15069",201542,1,"UKJ",".[05-14]"
"15070",201450,4,"UKF",".[65+"
"15071",201607,1,"UKI",".[45-64]"
"15072",201705,6,"UKG",".[65+"
"15073",201412,1,"UKI",".[65+"
"15074",201410,2,"UKE",".[45-64]"
"15075",201807,5,"UKG",".[65+"
"15076",201449,1,"UKH",".[45-64]"
"15077",201605,2,"UKF",".[65+"
"15078",201820,1,"UKI",".[45-64]"
"15079",201302,8,"UKI",".[65+"
"15080",201823,1,"UKC",".[45-64]"
"15081",201516,1,"UKH",".[05-14]"
"15082",201312,3,"UKD",".[65+"
"15083",201610,1,"UKJ",".[45-64]"
"15084",201851,1,"UKF",".[65+"
"15085",201902,1,"UKE",".[45-64]"
"15086",201431,2,"UKK",".[15-24]"
"15087",201707,2,"UKI",".[65+"
"15088",201616,4,"UKH",".[25-44]"
"15089",201418,6,"UKK",".[00-04]"
"15090",201829,2,"UKK",".[65+"
"15091",201842,1,"UKK",".[65+"
"15092",201640,1,"UKE",".[65+"
"15093",201824,1,"UKC",".[65+"
"15094",201503,1,"UKF",".[05-14]"
"15095",201312,1,"UKH",".[25-44]"
"15096",201552,1,"UKH",".[65+"
"15097",201810,4,"UKE",".[65+"
"15098",201444,1,"UKJ",".[65+"
"15099",201525,4,"UKK",".[65+"
"15100",201315,2,"UKF",".[65+"
"15101",201327,1,"UKE",".[25-44]"
"15102",201346,1,"UKE",".[65+"
"15103",201446,1,"UKK",".[65+"
"15104",201516,1,"UKK",".[65+"
"15105",201611,1,"UKJ",".[25-44]"
"15106",201518,1,"UKF",".[65+"
"15107",201829,1,"UKE",".[65+"
"15108",201607,2,"UKE",".[25-44]"
"15109",201304,1,"UKK",".[25-44]"
"15110",201527,3,"UKK",".[00-04]"
"15111",201505,1,"UKI",".[45-64]"
"15112",201843,1,"UKH",".[65+"
"15113",201815,4,"UKJ",".[65+"
"15114",201647,1,"UKF",".[25-44]"
"15115",201324,1,"UKH",".[25-44]"
"15116",201826,4,"UKJ",".[65+"
"15117",201848,1,"UKG",".[25-44]"
"15118",201709,2,"UKE",".[45-64]"
"15119",201607,10,"UKI",".[00-04]"
"15120",201824,1,"UKE",".[45-64]"
"15121",201348,2,"UKF",".[65+"
"15122",201908,1,"UKK",".[65+"
"15123",201714,1,"UKF",".[65+"
"15124",201401,1,"UKF",".[65+"
"15125",201450,4,"UKH",".[65+"
"15126",201902,1,"UKC",".[25-44]"
"15127",201919,6,"UKE",".[65+"
"15128",201702,1,"UKE",".[45-64]"
"15129",201706,1,"UKG",".[00-04]"
"15130",201704,1,"UKG",".[15-24]"
"15131",201818,1,"UKD",".[45-64]"
"15132",201549,6,"UKK",".[65+"
"15133",201611,2,"UKH",".[65+"
"15134",201901,1,"UKD",".[00-04]"
"15135",201451,1,"UKJ",".[65+"
"15136",201628,1,"UKE",".[65+"
"15137",201923,1,"UKH",".[65+"
"15138",201905,14,"UKK",".[00-04]"
"15139",201739,1,"UKK",".[25-44]"
"15140",201850,2,"UKH",".[65+"
"15141",201908,4,"UKC",".[65+"
"15142",201702,1,"UKK",".[65+"
"15143",201747,2,"UKE",".[15-24]"
"15144",201806,1,"UKI",".[05-14]"
"15145",201814,4,"UKJ",".[00-04]"
"15146",201649,13,"UKK",".[65+"
"15147",201712,2,"UKE",".[65+"
"15148",201751,3,"UKD",".[00-04]"
"15149",201407,1,"UKF",".[65+"
"15150",201615,1,"UKF",".[65+"
"15151",201528,1,"UKJ",".[65+"
"15152",201307,4,"UKC",".[65+"
"15153",201915,1,"UKK",".[45-64]"
"15154",201450,4,"UKE",".[65+"
"15155",201940,1,"UKK",".[65+"
"15156",201326,3,"UKE",".[65+"
"15157",201739,1,"UKK",".[65+"
"15158",201608,1,"UKK",".[65+"
"15159",201812,2,"UKE",".[65+"
"15161",201940,1,"UKG",".[00-04]"
"15162",201816,1,"UKG",".[00-04]"
"15163",201638,1,"UKF",".[05-14]"
"15164",201646,1,"UKF",".[65+"
"15165",201338,5,"UKI",".[00-04]"
"15166",201346,3,"UKD",".[00-04]"
"15167",201312,1,"UKD",".[65+"
"15169",201612,1,"UKC",".[65+"
"15170",201819,1,"UKE",".[25-44]"
"15171",201914,4,"UKJ",".[65+"
"15172",201418,1,"UKG",".[65+"
"15173",201602,3,"UKH",".[00-04]"
"15174",201304,4,"UKK",".[65+"
"15175",201752,3,"UKE",".[65+"
"15176",201920,2,"UKK",".[00-04]"
"15177",201730,1,"UKH",".[45-64]"
"15178",201433,2,"UKE",".[05-14]"
"15179",201718,2,"UKF",".[65+"
"15180",201548,1,"UKH",".[25-44]"
"15181",201644,1,"UKI",".[25-44]"
"15182",201524,1,"UKK",".[65+"
"15183",201605,1,"UKI",".[25-44]"
"15184",201742,2,"UKE",".[65+"
"15185",201501,5,"UKE",".[65+"
"15186",201905,3,"UKG",".[65+"
"15187",201914,1,"UKE",".[15-24]"
"15188",201733,1,"UKK",".[45-64]"
"15189",201649,4,"UKF",".[65+"
"15190",201330,1,"UKI",".[65+"
"15191",201509,8,"UKI",".[65+"
"15192",201710,4,"UKK",".[65+"
"15193",201752,1,"UKE",".[15-24]"
"15194",201609,9,"UKI",".[00-04]"
"15195",201833,1,"UKE",".[65+"
"15196",201404,5,"UKG",".[65+"
"15197",201942,1,"UKG",".[25-44]"
"15198",201433,3,"UKI",".[25-44]"
"15199",201834,1,"UKH",".[05-14]"
"15200",201624,2,"UKK",".[65+"
"15201",201846,6,"UKE",".[00-04]"
"15202",201332,1,"UKE",".[15-24]"
"15203",201825,4,"UKE",".[00-04]"
"15204",201708,2,"UKD",".[65+"
"15205",201647,3,"UKH",".[65+"
"15206",201812,1,"UKD",".[00-04]"
"15207",201850,7,"UKI",".[00-04]"
"15208",201317,3,"UKD",".[65+"
"15209",201429,3,"UKI",".[00-04]"
"15210",201829,1,"UKG",".[25-44]"
"15211",201933,1,"UKE",".[45-64]"
"15212",201514,2,"UKK",".[25-44]"
"15213",201646,1,"UKK",".[45-64]"
"15214",201517,1,"UKC",".[65+"
"15215",201605,3,"UKK",".[65+"
"15216",201324,1,"UKH",".[65+"
"15217",201929,1,"UKI",".[65+"
"15218",201941,3,"UKJ",".[00-04]"
"15219",201312,1,"UKC",".[25-44]"
"15220",201738,1,"UKF",".[65+"
"15221",201742,1,"UKI",".[65+"
"15222",201406,2,"UKK",".[65+"
"15223",201936,3,"UKK",".[65+"
"15224",201806,1,"UKC",".[15-24]"
"15225",201606,1,"UKI",".[25-44]"
"15227",201448,1,"UKD",".[00-04]"
"15228",201530,1,"UKJ",".[05-14]"
"15229",201646,1,"UKE",".[45-64]"
"15230",201717,1,"UKK",".[45-64]"
"15231",201312,1,"UKK",".[25-44]"
"15232",201509,6,"UKK",".[65+"
"15233",201728,3,"UKI",".[00-04]"
"15234",201730,1,"UKE",".[25-44]"
"15235",201911,2,"UKE",".[00-04]"
"15236",201426,1,"UKC",".[65+"
"15237",201917,1,"UKH",".[25-44]"
"15238",201940,1,"UKH",".[25-44]"
"15239",201843,3,"UKE",".[65+"
"15240",201922,1,"UKI",".[65+"
"15241",201937,1,"UKG",".[65+"
"15242",201537,1,"UKD",".[25-44]"
"15243",201318,4,"UKI",".[45-64]"
"15244",201844,1,"UKG",".[65+"
"15245",201519,1,"UKJ",".[65+"
"15246",201417,1,"UKK",".[25-44]"
"15247",201642,1,"UKD",".[45-64]"
"15248",201306,1,"UKJ",".[00-04]"
"15249",201850,1,"UKJ",".[65+"
"15250",201821,4,"UKG",".[45-64]"
"15251",201707,1,"UKK",".[65+"
"15252",201450,2,"UKJ",".[65+"
"15253",201649,3,"UKH",".[65+"
"15254",201642,31,"UKK",".[00-04]"
"15255",201330,1,"UKE",".[15-24]"
"15256",201410,1,"UKJ",".[25-44]"
"15257",201447,1,"UKH",".[05-14]"
"15258",201903,2,"UKG",".[65+"
"15259",201721,1,"UKG",".[65+"
"15260",201413,1,"UKK",".[65+"
"15261",201437,6,"UKI",".[45-64]"
"15262",201614,4,"UKE",".[65+"
"15263",201413,8,"UKK",".[00-04]"
"15264",201451,2,"UKE",".[45-64]"
"15265",201507,1,"UKC",".[15-24]"
"15266",201350,1,"UKD",".[65+"
"15267",201305,4,"UKD",".[25-44]"
"15268",201840,4,"UKE",".[00-04]"
"15269",201650,1,"UKI",".[25-44]"
"15270",201450,4,"UKF",".[65+"
"15271",201641,9,"UKJ",".[00-04]"
"15272",201408,1,"UKI",".[45-64]"
"15274",201448,1,"UKH",".[15-24]"
"15275",201615,1,"UKI",".[05-14]"
"15276",201535,1,"UKE",".[25-44]"
"15277",201544,4,"UKH",".[65+"
"15278",201906,1,"UKD",".[45-64]"
"15279",201425,1,"UKD",".[65+"
"15280",201924,1,"UKK",".[25-44]"
"15281",201524,1,"UKD",".[25-44]"
"15282",201846,1,"UKF",".[65+"
"15283",201619,2,"UKH",".[00-04]"
"15284",201342,1,"UKH",".[65+"
"15285",201736,1,"UKE",".[65+"
"15286",201807,3,"UKF",".[00-04]"
"15287",201610,1,"UKG",".[65+"
"15288",201309,1,"UKH",".[65+"
"15289",201617,4,"UKI",".[05-14]"
"15290",201731,1,"UKH",".[15-24]"
"15291",201628,1,"UKH",".[65+"
"15292",201518,2,"UKH",".[45-64]"
"15293",201322,1,"UKJ",".[15-24]"
"15294",201304,4,"UKE",".[65+"
"15295",201322,1,"UKE",".[65+"
"15296",201445,1,"UKG",".[65+"
"15297",201626,2,"UKJ",".[65+"
"15298",201301,1,"UKD",".[15-24]"
"15299",201322,1,"UKD",".[65+"
"15300",201439,10,"UKK",".[00-04]"
"15301",201514,1,"UKE",".[15-24]"
"15302",201514,1,"UKC",".[65+"
"15303",201747,9,"UKK",".[65+"
"15304",201616,1,"UKH",".[15-24]"
"15305",201422,1,"UKG",".[65+"
"15306",201709,1,"UKJ",".[25-44]"
"15307",201706,1,"UKE",".[65+"
"15308",201520,1,"UKI",".[65+"
"15309",201808,5,"UKG",".[65+"
"15310",201910,3,"UKH",".[65+"
"15311",201906,7,"UKE",".[00-04]"
"15312",201515,1,"UKI",".[45-64]"
"15313",201410,6,"UKI",".[00-04]"
"15314",201608,1,"UKK",".[05-14]"
"15315",201309,3,"UKH",".[65+"
"15316",201610,1,"UKC",".[25-44]"
"15317",201449,1,"UKE",".[25-44]"
"15318",201901,1,"UKG",".[45-64]"
"15319",201920,1,"UKK",".[25-44]"
"15320",201521,1,"UKI",".[25-44]"
"15321",201851,2,"UKI",".[25-44]"
"15323",201721,1,"UKK",".[45-64]"
"15324",201809,1,"UKE",".[25-44]"
"15325",201911,3,"UKE",".[00-04]"
"15326",201607,2,"UKD",".[45-64]"
"15327",201522,1,"UKG",".[45-64]"
"15328",201609,1,"UKK",".[45-64]"
"15329",201545,1,"UKF",".[65+"
"15330",201851,1,"UKG",".[15-24]"
"15331",201514,2,"UKJ",".[45-64]"
"15332",201541,2,"UKH",".[65+"
"15333",201431,1,"UKJ",".[65+"
"15334",201931,1,"UKD",".[45-64]"
"15335",201643,2,"UKI",".[05-14]"
"15336",201739,1,"UKJ",".[65+"
"15337",201648,1,"UKF",".[00-04]"
"15338",201832,2,"UKD",".[65+"
"15339",201706,3,"UKD",".[65+"
"15340",201747,4,"UKJ",".[65+"
"15341",201611,2,"UKE",".[65+"
"15342",201845,2,"UKI",".[25-44]"
"15343",201346,1,"UKH",".[25-44]"
"15344",201438,1,"UKF",".[65+"
"15345",201624,1,"UKK",".[45-64]"
"15346",201612,4,"UKI",".[65+"
"15347",201817,1,"UKK",".[25-44]"
"15348",201914,1,"UKJ",".[65+"
"15349",201340,1,"UKD",".[25-44]"
"15350",201906,1,"UKF",".[45-64]"
"15351",201908,1,"UKD",".[15-24]"
"15352",201804,3,"UKJ",".[00-04]"
"15353",201909,1,"UKD",".[25-44]"
"15354",201514,1,"UKE",".[45-64]"
"15355",201301,1,"UKF",".[65+"
"15356",201701,1,"UKE",".[65+"
"15357",201733,1,"UKC",".[00-04]"
"15358",201446,1,"UKE",".[45-64]"
"15359",201822,1,"UKE",".[65+"
"15360",201641,2,"UKE",".[45-64]"
"15361",201707,1,"UKI",".[05-14]"
"15362",201313,2,"UKJ",".[65+"
"15363",201507,1,"UKI",".[65+"
"15364",201512,1,"UKI",".[05-14]"
"15366",201725,1,"UKJ",".[45-64]"
"15367",201449,2,"UKF",".[65+"
"15368",201621,2,"UKD",".[15-24]"
"15369",201901,2,"UKE",".[65+"
"15370",201625,1,"UKJ",".[65+"
"15371",201852,2,"UKH",".[45-64]"
"15372",201708,3,"UKK",".[00-04]"
"15373",201904,1,"UKH",".[65+"
"15374",201448,1,"UKK",".[45-64]"
"15375",201511,1,"UKF",".[65+"
"15376",201351,1,"UKJ",".[25-44]"
"15377",201549,2,"UKE",".[65+"
"15378",201534,1,"UKI",".[00-04]"
"15379",201651,1,"UKC",".[05-14]"
"15380",201740,1,"UKK",".[25-44]"
"15381",201839,2,"UKK",".[65+"
"15382",201914,1,"UKF",".[25-44]"
"15383",201629,1,"UKE",".[45-64]"
"15384",201525,1,"UKF",".[05-14]"
"15385",201907,4,"UKE",".[65+"
"15386",201318,2,"UKK",".[65+"
"15387",201713,1,"UKF",".[65+"
"15388",201903,7,"UKH",".[65+"
"15389",201313,8,"UKK",".[65+"
"15390",201334,1,"UKE",".[25-44]"
"15391",201925,2,"UKE",".[65+"
"15392",201302,1,"UKG",".[45-64]"
"15393",201922,2,"UKF",".[65+"
"15394",201814,1,"UKF",".[05-14]"
"15395",201441,1,"UKD",".[45-64]"
"15396",201803,3,"UKI",".[25-44]"
"15397",201730,1,"UKG",".[45-64]"
"15398",201408,3,"UKE",".[65+"
"15399",201307,1,"UKG",".[45-64]"
"15400",201604,3,"UKF",".[65+"
"15401",201512,1,"UKE",".[65+"
"15402",201751,2,"UKH",".[65+"
"15403",201443,1,"UKI",".[65+"
"15404",201751,3,"UKI",".[65+"
"15405",201810,1,"UKI",".[25-44]"
"15406",201423,1,"UKH",".[45-64]"
"15407",201820,2,"UKG",".[65+"
"15408",201901,1,"UKD",".[25-44]"
"15409",201911,6,"UKH",".[65+"
"15410",201508,7,"UKE",".[65+"
"15411",201730,2,"UKI",".[65+"
"15412",201822,1,"UKC",".[45-64]"
"15413",201611,1,"UKH",".[00-04]"
"15414",201912,1,"UKF",".[25-44]"
"15415",201617,1,"UKC",".[65+"
"15417",201746,9,"UKK",".[00-04]"
"15418",201310,2,"UKH",".[00-04]"
"15419",201927,1,"UKE",".[25-44]"
"15421",201804,1,"UKE",".[65+"
"15422",201850,1,"UKG",".[25-44]"
"15423",201912,1,"UKK",".[25-44]"
"15424",201844,2,"UKJ",".[65+"
"15425",201827,1,"UKH",".[45-64]"
"15426",201801,8,"UKK",".[65+"
"15427",201937,1,"UKG",".[45-64]"
"15428",201410,1,"UKG",".[25-44]"
"15429",201709,2,"UKD",".[25-44]"
"15430",201505,7,"UKD",".[65+"
"15431",201703,1,"UKK",".[65+"
"15432",201510,1,"UKC",".[25-44]"
"15433",201724,1,"UKJ",".[65+"
"15434",201532,1,"UKG",".[65+"
"15435",201737,1,"UKK",".[15-24]"
"15436",201832,1,"UKD",".[45-64]"
"15437",201922,4,"UKE",".[65+"
"15438",201617,1,"UKH",".[15-24]"
"15439",201509,2,"UKD",".[45-64]"
"15440",201902,1,"UKG",".[65+"
"15441",201730,1,"UKG",".[25-44]"
"15442",201510,7,"UKJ",".[65+"
"15443",201823,1,"UKD",".[65+"
"15444",201714,1,"UKI",".[45-64]"
"15445",201306,2,"UKE",".[65+"
"15446",201731,1,"UKH",".[45-64]"
"15447",201628,2,"UKE",".[25-44]"
"15449",201306,1,"UKG",".[65+"
"15450",201650,1,"UKH",".[65+"
"15451",201348,1,"UKH",".[25-44]"
"15452",201446,4,"UKF",".[65+"
"15453",201516,6,"UKI",".[65+"
"15454",201918,2,"UKG",".[65+"
"15455",201820,3,"UKK",".[65+"
"15456",201903,5,"UKH",".[65+"
"15458",201751,4,"UKK",".[65+"
"15459",201328,1,"UKK",".[45-64]"
"15460",201741,1,"UKE",".[45-64]"
"15461",201921,2,"UKJ",".[45-64]"
"15462",201937,1,"UKG",".[25-44]"
"15463",201647,8,"UKE",".[65+"
"15464",201447,1,"UKK",".[45-64]"
"15465",201541,1,"UKE",".[25-44]"
"15466",201915,9,"UKK",".[65+"
"15467",201901,5,"UKH",".[65+"
"15468",201917,2,"UKG",".[45-64]"
"15469",201901,1,"UKI",".[65+"
"15470",201344,1,"UKE",".[65+"
"15471",201445,2,"UKC",".[00-04]"
"15472",201412,2,"UKE",".[65+"
"15473",201611,3,"UKK",".[65+"
"15474",201521,1,"UKC",".[65+"
"15475",201642,2,"UKE",".[45-64]"
"15476",201913,1,"UKG",".[65+"
"15477",201839,2,"UKH",".[65+"
"15478",201752,1,"UKC",".[65+"
"15479",201633,1,"UKJ",".[15-24]"
"15480",201913,1,"UKC",".[65+"
"15481",201447,1,"UKG",".[65+"
"15482",201813,1,"UKD",".[15-24]"
"15483",201903,2,"UKH",".[25-44]"
"15484",201817,1,"UKE",".[65+"
"15485",201902,1,"UKD",".[45-64]"
"15486",201521,1,"UKE",".[15-24]"
"15487",201715,1,"UKK",".[65+"
"15488",201928,1,"UKD",".[65+"
"15489",201508,2,"UKI",".[65+"
"15490",201736,1,"UKG",".[05-14]"
"15491",201820,3,"UKK",".[65+"
"15492",201652,3,"UKG",".[65+"
"15493",201311,5,"UKI",".[65+"
"15494",201811,2,"UKG",".[25-44]"
"15495",201816,1,"UKF",".[65+"
"15496",201351,2,"UKK",".[65+"
"15497",201819,1,"UKE",".[65+"
"15498",201349,1,"UKI",".[65+"
"15499",201649,2,"UKI",".[65+"
"15500",201740,1,"UKJ",".[25-44]"
"15501",201802,1,"UKK",".[25-44]"
"15502",201518,7,"UKG",".[65+"
"15503",201917,2,"UKE",".[65+"
"15504",201623,2,"UKH",".[65+"
"15505",201811,1,"UKG",".[05-14]"
"15506",201905,4,"UKE",".[65+"
"15507",201450,1,"UKI",".[45-64]"
"15508",201640,1,"UKJ",".[25-44]"
"15509",201302,4,"UKD",".[65+"
"15510",201611,2,"UKK",".[65+"
"15511",201814,2,"UKG",".[65+"
"15512",201444,1,"UKC",".[65+"
"15513",201524,1,"UKE",".[45-64]"
"15514",201309,1,"UKE",".[65+"
"15515",201344,1,"UKK",".[05-14]"
"15516",201652,3,"UKH",".[65+"
"15517",201814,1,"UKI",".[45-64]"
"15518",201651,4,"UKK",".[65+"
"15519",201608,1,"UKK",".[25-44]"
"15520",201739,1,"UKE",".[65+"
"15521",201340,1,"UKE",".[25-44]"
"15522",201813,2,"UKK",".[65+"
"15523",201550,1,"UKF",".[45-64]"
"15524",201332,1,"UKD",".[15-24]"
"15525",201811,3,"UKK",".[25-44]"
"15526",201449,1,"UKE",".[00-04]"
"15527",201712,1,"UKJ",".[65+"
"15528",201608,1,"UKD",".[25-44]"
"15529",201910,1,"UKH",".[00-04]"
"15530",201545,1,"UKF",".[65+"
"15531",201316,4,"UKJ",".[65+"
"15532",201830,2,"UKH",".[65+"
"15533",201340,1,"UKI",".[65+"
"15534",201630,2,"UKK",".[25-44]"
"15535",201729,1,"UKH",".[45-64]"
"15536",201503,2,"UKF",".[45-64]"
"15537",201852,2,"UKG",".[65+"
"15538",201528,6,"UKK",".[00-04]"
"15539",201646,2,"UKK",".[25-44]"
"15540",201926,1,"UKG",".[45-64]"
"15541",201842,2,"UKI",".[65+"
"15542",201623,1,"UKE",".[45-64]"
"15543",201608,1,"UKH",".[25-44]"
"15544",201701,1,"UKJ",".[65+"
"15545",201318,2,"UKF",".[65+"
"15546",201811,1,"UKH",".[65+"
"15547",201620,1,"UKD",".[65+"
"15548",201308,1,"UKD",".[25-44]"
"15549",201644,2,"UKD",".[65+"
"15550",201844,1,"UKE",".[65+"
"15551",201309,3,"UKE",".[65+"
"15552",201318,2,"UKD",".[65+"
"15553",201317,8,"UKH",".[65+"
"15554",201743,1,"UKI",".[65+"
"15555",201347,1,"UKE",".[25-44]"
"15556",201426,1,"UKK",".[05-14]"
"15557",201627,1,"UKF",".[65+"
"15558",201301,4,"UKI",".[65+"
"15559",201404,1,"UKI",".[65+"
"15560",201436,2,"UKI",".[25-44]"
"15561",201929,1,"UKE",".[45-64]"
"15562",201440,1,"UKF",".[65+"
"15563",201403,1,"UKD",".[00-04]"
"15564",201608,1,"UKG",".[65+"
"15565",201428,1,"UKJ",".[45-64]"
"15566",201924,3,"UKK",".[00-04]"
"15567",201604,1,"UKH",".[65+"
"15568",201524,10,"UKK",".[00-04]"
"15569",201849,3,"UKE",".[65+"
"15570",201629,2,"UKD",".[65+"
"15571",201513,1,"UKF",".[25-44]"
"15572",201518,1,"UKK",".[15-24]"
"15573",201641,1,"UKK",".[65+"
"15574",201535,1,"UKE",".[45-64]"
"15575",201434,1,"UKE",".[65+"
"15576",201819,2,"UKJ",".[65+"
"15577",201903,2,"UKH",".[45-64]"
"15578",201613,10,"UKK",".[00-04]"
"15579",201623,1,"UKK",".[45-64]"
"15580",201750,9,"UKK",".[65+"
"15581",201828,1,"UKK",".[45-64]"
"15582",201651,2,"UKK",".[65+"
"15583",201716,1,"UKE",".[65+"
"15584",201703,1,"UKH",".[15-24]"
"15585",201931,3,"UKK",".[00-04]"
"15586",201337,1,"UKF",".[65+"
"15587",201741,1,"UKH",".[65+"
"15588",201513,1,"UKC",".[00-04]"
"15589",201527,1,"UKJ",".[45-64]"
"15590",201752,4,"UKE",".[65+"
"15591",201749,1,"UKD",".[65+"
"15592",201812,6,"UKH",".[65+"
"15593",201516,1,"UKJ",".[45-64]"
"15594",201618,2,"UKI",".[45-64]"
"15595",201809,3,"UKK",".[65+"
"15596",201635,2,"UKG",".[65+"
"15597",201652,1,"UKJ",".[65+"
"15598",201650,2,"UKF",".[00-04]"
"15599",201536,1,"UKJ",".[00-04]"
"15600",201816,2,"UKD",".[25-44]"
"15601",201703,1,"UKJ",".[25-44]"
"15602",201349,3,"UKJ",".[65+"
"15603",201902,1,"UKC",".[65+"
"15604",201933,1,"UKI",".[25-44]"
"15605",201604,14,"UKH",".[65+"
"15606",201520,1,"UKD",".[25-44]"
"15607",201515,1,"UKE",".[00-04]"
"15608",201304,1,"UKI",".[25-44]"
"15609",201749,3,"UKE",".[65+"
"15610",201640,1,"UKH",".[65+"
"15611",201821,2,"UKK",".[65+"
"15612",201539,2,"UKD",".[25-44]"
"15613",201928,2,"UKD",".[65+"
"15614",201422,1,"UKD",".[65+"
"15615",201511,1,"UKJ",".[25-44]"
"15616",201502,4,"UKH",".[65+"
"15617",201816,1,"UKF",".[65+"
"15618",201737,2,"UKI",".[65+"
"15619",201924,1,"UKH",".[45-64]"
"15620",201848,1,"UKG",".[65+"
"15621",201745,1,"UKE",".[45-64]"
"15622",201451,2,"UKK",".[45-64]"
"15623",201416,1,"UKH",".[00-04]"
"15624",201648,8,"UKE",".[00-04]"
"15625",201707,1,"UKG",".[65+"
"15626",201630,2,"UKG",".[65+"
"15627",201524,1,"UKI",".[25-44]"
"15628",201845,3,"UKK",".[00-04]"
"15629",201447,1,"UKE",".[05-14]"
"15630",201444,1,"UKK",".[05-14]"
"15631",201402,2,"UKI",".[65+"
"15632",201642,1,"UKJ",".[45-64]"
"15633",201611,7,"UKK",".[65+"
"15634",201907,2,"UKI",".[45-64]"
"15635",201541,1,"UKG",".[65+"
"15636",201316,8,"UKH",".[65+"
"15637",201448,1,"UKD",".[15-24]"
"15638",201613,7,"UKH",".[65+"
"15639",201915,2,"UKK",".[45-64]"
"15640",201918,1,"UKE",".[25-44]"
"15641",201711,3,"UKE",".[65+"
"15642",201533,3,"UKJ",".[65+"
"15643",201906,3,"UKK",".[65+"
"15644",201822,1,"UKH",".[65+"
"15645",201916,1,"UKJ",".[65+"
"15646",201646,7,"UKE",".[65+"
"15647",201814,2,"UKJ",".[65+"
"15648",201322,1,"UKE",".[05-14]"
"15649",201602,1,"UKI",".[05-14]"
"15650",201728,1,"UKG",".[15-24]"
"15651",201450,3,"UKE",".[00-04]"
"15652",201319,2,"UKH",".[65+"
"15653",201852,1,"UKD",".[45-64]"
"15654",201921,2,"UKK",".[65+"
"15655",201713,2,"UKD",".[65+"
"15656",201508,1,"UKF",".[05-14]"
"15657",201432,15,"UKK",".[00-04]"
"15658",201610,2,"UKF",".[15-24]"
"15659",201308,3,"UKC",".[65+"
"15660",201609,3,"UKC",".[65+"
"15661",201508,7,"UKF",".[65+"
"15662",201303,2,"UKC",".[65+"
"15663",201642,1,"UKJ",".[65+"
"15664",201317,1,"UKH",".[05-14]"
"15665",201915,1,"UKG",".[45-64]"
"15666",201905,7,"UKH",".[65+"
"15667",201413,1,"UKH",".[25-44]"
"15668",201810,7,"UKG",".[65+"
"15669",201920,1,"UKF",".[45-64]"
"15670",201908,2,"UKD",".[65+"
"15671",201301,10,"UKE",".[65+"
"15672",201305,2,"UKJ",".[65+"
"15673",201423,1,"UKC",".[65+"
"15674",201401,1,"UKE",".[45-64]"
"15675",201537,1,"UKF",".[05-14]"
"15676",201327,1,"UKK",".[45-64]"
"15677",201649,1,"UKI",".[25-44]"
"15678",201646,3,"UKK",".[45-64]"
"15679",201527,1,"UKE",".[45-64]"
"15680",201710,6,"UKH",".[65+"
"15681",201806,4,"UKK",".[65+"
"15682",201447,2,"UKE",".[65+"
"15683",201331,2,"UKE",".[65+"
"15684",201343,1,"UKE",".[65+"
"15685",201411,1,"UKH",".[25-44]"
"15686",201350,1,"UKJ",".[25-44]"
"15687",201526,1,"UKI",".[05-14]"
"15688",201442,1,"UKI",".[25-44]"
"15689",201608,1,"UKK",".[25-44]"
"15690",201503,1,"UKK",".[05-14]"
"15691",201914,2,"UKH",".[45-64]"
"15692",201315,1,"UKC",".[65+"
"15693",201518,1,"UKI",".[25-44]"
